"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PSC00914913","2013-10-13","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  261",",,Z"
"PSC00914913","2013-10-14","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2013-10-15","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  322",",,Z","  250",",,Z"
"PSC00914913","2013-10-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  311",",,Z","  261",",,Z"
"PSC00914913","2013-10-17","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,Z","  311",",,Z","  250",",,Z"
"PSC00914913","2013-10-18","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   36",",,Z","  311",",,Z","  267",",,Z"
"PSC00914913","2013-10-19","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   20",",,Z","  311",",,Z","  261",",,Z"
"PSC00914913","2013-10-20","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   30",",,Z","  311",",,Z","  256",",,Z"
"PSC00914913","2013-10-21","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    8",",,Z","  311",",,Z","  244",",,Z"
"PSC00914913","2013-10-22","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   94",",,Z","  311",",,Z","  244",",,Z"
"PSC00914913","2013-10-23","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  104",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2013-10-24","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,Z","  322",",,Z","  239",",,Z"
"PSC00914913","2013-10-25","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2013-10-26","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,Z","  328",",,Z","  239",",,Z"
"PSC00914913","2013-10-27","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  322",",,Z","  239",",,Z"
"PSC00914913","2013-10-28","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   41",",,Z","  322",",,Z","  250",",,Z"
"PSC00914913","2013-10-29","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  500",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2013-10-30","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  311",",,Z","  244",",,Z"
"PSC00914913","2013-10-31","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   13",",,Z","  311",",,Z","  239",",,Z"
"PSC00914913","2013-11-01","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  272",",,Z","  322",",,Z","  244",",,Z"
"PSC00914913","2013-11-02","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  107",",,Z","  272",",,Z","  239",",,Z"
"PSC00914913","2013-11-03","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  645",",,Z","  306",",,Z","  233",",,Z"
"PSC00914913","2013-11-04","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2013-11-05","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  322",",,Z","  250",",,Z"
"PSC00914913","2013-11-06","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2013-11-07","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS"," 1113",",,Z","  300",",,Z","  239",",,Z"
"PSC00914913","2013-11-08","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  208",",,Z","  322",",,Z","  239",",,Z"
"PSC00914913","2013-11-09","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   56",",,Z","  328",",,Z","  244",",,Z"
"PSC00914913","2013-11-10","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   13",",,Z","  306",",,Z","  244",",,Z"
"PSC00914913","2013-11-11","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  135",",,Z","  311",",,Z","  239",",,Z"
"PSC00914913","2013-11-12","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  348",",,Z","  322",",,Z","  228",",,Z"
"PSC00914913","2013-11-13","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   86",",,Z","  322",",,Z","  239",",,Z"
"PSC00914913","2013-11-14","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2013-11-15","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  311",",,Z","  256",",,Z"
"PSC00914913","2013-11-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2013-11-17","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  322",",,Z","  250",",,Z"
"PSC00914913","2013-11-18","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  244",",,Z"
"PSC00914913","2013-11-19","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   18",",,Z","  294",",,Z","  239",",,Z"
"PSC00914913","2013-11-20","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  203",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2013-11-21","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   10",",,Z","  300",",,Z","  239",",,Z"
"PSC00914913","2013-11-22","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   69",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2013-11-23","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   10",",,Z","  311",",,Z","  239",",,Z"
"PSC00914913","2013-11-24","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  322",",,Z","  244",",,Z"
"PSC00914913","2013-11-25","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  328",",,Z","  239",",,Z"
"PSC00914913","2013-11-26","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  109",",,Z","  328",",,Z","  250",",,Z"
"PSC00914913","2013-11-27","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2013-11-28","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2013-11-29","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  322",",,Z","  244",",,Z"
"PSC00914913","2013-11-30","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  254",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2013-12-01","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   53",",,Z","  322",",,Z","  250",",,Z"
"PSC00914913","2013-12-02","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   61",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2013-12-03","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2013-12-04","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2013-12-05","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   58",",,Z","  328",",,Z","  250",",,Z"
"PSC00914913","2013-12-06","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,Z","  322",",,Z","  250",",,Z"
"PSC00914913","2013-12-07","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,Z","  328",",,Z","  250",",,Z"
"PSC00914913","2013-12-08","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   94",",,Z","  311",",,Z","  250",",,Z"
"PSC00914913","2013-12-09","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   36",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2013-12-10","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    8",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2013-12-11","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   74",",,Z","  317",",,Z","  256",",,Z"
"PSC00914913","2013-12-12","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  256",",,Z"
"PSC00914913","2013-12-13","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2013-12-14","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   51",",,Z","  317",",,Z","  244",",,Z"
"PSC00914913","2013-12-15","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   81",",,Z","  322",",,Z","  244",",,Z"
"PSC00914913","2013-12-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   94",",,Z","  322",",,Z","  261",",,Z"
"PSC00914913","2013-12-17","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,Z","  339",",,Z","  250",",,Z"
"PSC00914913","2013-12-18","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   38",",,Z","  328",",,Z","  250",",,Z"
"PSC00914913","2013-12-19","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,Z","  322",",,Z","  261",",,Z"
"PSC00914913","2013-12-20","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2013-12-21","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  378",",,Z","  311",",,Z","  244",",,Z"
"PSC00914913","2013-12-22","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   23",",,Z","  322",",,Z","  250",",,Z"
"PSC00914913","2013-12-23","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  272",",,Z","  317",",,Z","  244",",,Z"
"PSC00914913","2013-12-24","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  221",",,Z","  311",",,Z","  244",",,Z"
"PSC00914913","2013-12-25","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  198",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2013-12-26","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    8",",,Z","  300",",,Z","  250",",,Z"
"PSC00914913","2013-12-27","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   28",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2013-12-28","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  311",",,Z","  250",",,Z"
"PSC00914913","2013-12-29","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  311",",,Z","  250",",,Z"
"PSC00914913","2013-12-30","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   46",",,Z","  300",",,Z","  250",",,Z"
"PSC00914913","2013-12-31","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   53",",,Z","  306",",,Z","  250",",,Z"
"PSC00914913","2014-01-01","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  124",",,Z","  328",",,Z","  250",",,Z"
"PSC00914913","2014-01-02","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   13",",,Z","  317",",,Z","  244",",,Z"
"PSC00914913","2014-01-03","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  322",",,Z","  239",",,Z"
"PSC00914913","2014-01-04","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   43",",,Z","  328",",,Z","  250",",,Z"
"PSC00914913","2014-01-05","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   13",",,Z","  328",",,Z","  250",",,Z"
"PSC00914913","2014-01-06","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  152",",,Z","  300",",,Z","  239",",,Z"
"PSC00914913","2014-01-07","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  411",",,Z","  306",",,Z","  239",",,Z"
"PSC00914913","2014-01-08","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  157",",,Z","  289",",,Z","  233",",,Z"
"PSC00914913","2014-01-09","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  417",",,Z","  272",",,Z","  239",",,Z"
"PSC00914913","2014-01-10","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  658",",,Z","  294",",,Z","  233",",,Z"
"PSC00914913","2014-01-11","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  251",",,Z","  289",",,Z","  244",",,Z"
"PSC00914913","2014-01-12","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  119",",,Z","  300",",,Z","  239",",,Z"
"PSC00914913","2014-01-13","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   76",",,Z","  311",",,Z","  239",",,Z"
"PSC00914913","2014-01-14","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  311",",,Z","  261",",,Z"
"PSC00914913","2014-01-15","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2014-01-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   10",",,Z","  311",",,Z","  239",",,Z"
"PSC00914913","2014-01-17","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   89",",,Z","  322",",,Z","  239",",,Z"
"PSC00914913","2014-01-18","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2014-01-19","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    8",",,Z","  322",",,Z","  239",",,Z"
"PSC00914913","2014-01-20","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  856",",,Z","  317",",,Z","  228",",,Z"
"PSC00914913","2014-01-21","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   81",",,Z","  300",",,Z","  233",",,Z"
"PSC00914913","2014-01-22","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   25",",,Z","  300",",,Z","  244",",,Z"
"PSC00914913","2014-01-23","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   30",",,Z","  311",",,Z","  250",",,Z"
"PSC00914913","2014-01-24","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   23",",,Z","  278",",,Z","  239",",,Z"
"PSC00914913","2014-01-25","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  455",",,Z","  294",",,Z","  239",",,Z"
"PSC00914913","2014-01-26","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   89",",,Z","  306",",,Z","  239",",,Z"
"PSC00914913","2014-01-27","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   10",",,Z","  311",",,Z","  233",",,Z"
"PSC00914913","2014-01-28","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   30",",,Z","  283",",,Z","  244",",,Z"
"PSC00914913","2014-01-29","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   10",",,Z","  317",",,Z","  244",",,Z"
"PSC00914913","2014-01-30","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  112",",,Z","  289",",,Z","  244",",,Z"
"PSC00914913","2014-01-31","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,Z","  311",",,Z","  239",",,Z"
"PSC00914913","2014-02-01","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2014-02-02","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  306",",,Z","  239",",,Z"
"PSC00914913","2014-02-03","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  306",",,Z","  250",",,Z"
"PSC00914913","2014-02-04","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   91",",,Z","  300",",,Z","  239",",,Z"
"PSC00914913","2014-02-05","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   74",",,Z","  306",",,Z","  239",",,Z"
"PSC00914913","2014-02-06","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  102",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2014-02-07","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  311",",,Z","  250",",,Z"
"PSC00914913","2014-02-08","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  124",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2014-02-09","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2014-02-10","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   84",",,Z","  306",",,Z","  250",",,Z"
"PSC00914913","2014-02-11","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  198",",,Z","  300",",,Z","  250",",,Z"
"PSC00914913","2014-02-12","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   46",",,Z","  306",",,Z","  228",",,Z"
"PSC00914913","2014-02-13","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  673",",,Z","  278",",,Z","  228",",,Z"
"PSC00914913","2014-02-14","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   89",",,Z","  306",",,Z","  233",",,Z"
"PSC00914913","2014-02-15","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   10",",,Z","  306",",,Z","  228",",,Z"
"PSC00914913","2014-02-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   89",",,Z","  322",",,Z","  233",",,Z"
"PSC00914913","2014-02-17","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   10",",,Z","  322",",,Z","  244",",,Z"
"PSC00914913","2014-02-18","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,Z","  306",",,Z","  228",",,Z"
"PSC00914913","2014-02-19","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  302",",,Z","  289",",,Z","  228",",,Z"
"PSC00914913","2014-02-20","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    8",",,Z","  311",",,Z","  228",",,Z"
"PSC00914913","2014-02-21","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,Z","  289",",,Z","  239",",,Z"
"PSC00914913","2014-02-22","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  142",",,Z","  306",",,Z","  228",",,Z"
"PSC00914913","2014-02-23","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   43",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2014-02-24","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  216",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2014-02-25","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   33",",,Z","  311",",,Z","  239",",,Z"
"PSC00914913","2014-02-26","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  345",",,Z","  306",",,Z","  244",",,Z"
"PSC00914913","2014-02-27","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,Z","  328",",,Z","  250",",,Z"
"PSC00914913","2014-02-28","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  333",",,Z","  239",",,Z"
"PSC00914913","2014-03-01","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   43",",,Z","  311",",,Z","  228",",,Z"
"PSC00914913","2014-03-02","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  306",",,Z","  228",",,Z"
"PSC00914913","2014-03-03","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2014-03-04","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  311",",,Z","  228",",,Z"
"PSC00914913","2014-03-05","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  311",",,Z","  228",",,Z"
"PSC00914913","2014-03-06","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,Z","  311",",,Z","  222",",,Z"
"PSC00914913","2014-03-07","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  311",",,Z","  222",",,Z"
"PSC00914913","2014-03-08","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  226",",,Z","  289",",,Z","  222",",,Z"
"PSC00914913","2014-03-09","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   28",",,Z","  300",",,Z","  228",",,Z"
"PSC00914913","2014-03-10","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   33",",,Z","  306",",,Z","  228",",,Z"
"PSC00914913","2014-03-11","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  145",",,Z","  311",",,Z","  239",",,Z"
"PSC00914913","2014-03-12","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   79",",,Z","  306",",,Z","  244",",,Z"
"PSC00914913","2014-03-13","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   66",",,Z","  306",",,Z","  250",",,Z"
"PSC00914913","2014-03-14","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2014-03-15","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   25",",,Z","  322",",,Z","  250",",,Z"
"PSC00914913","2014-03-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    8",",,Z","  333",",,Z","  250",",,Z"
"PSC00914913","2014-03-17","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  322",",,Z","  250",",,Z"
"PSC00914913","2014-03-18","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   84",",,Z","  300",",,Z","  239",",,Z"
"PSC00914913","2014-03-19","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  264",",,Z","  311",",,Z","  228",",,Z"
"PSC00914913","2014-03-20","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  135",",,Z","  311",",,Z","  228",",,Z"
"PSC00914913","2014-03-21","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  311",",,Z","  239",",,Z"
"PSC00914913","2014-03-22","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,Z","  322",",,Z","  239",",,Z"
"PSC00914913","2014-03-23","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  559",",,Z","  306",",,Z","  239",",,Z"
"PSC00914913","2014-03-24","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  340",",,Z","  311",",,Z","  239",",,Z"
"PSC00914913","2014-03-25","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,Z","  317",",,Z","  256",",,Z"
"PSC00914913","2014-03-26","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  183",",,Z","  317",",,Z","  256",",,Z"
"PSC00914913","2014-03-27","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   64",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2014-03-28","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  145",",,Z","  328",",,Z","  239",",,Z"
"PSC00914913","2014-03-29","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  137",",,Z","  289",",,Z","  250",",,Z"
"PSC00914913","2014-03-30","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  132",",,Z","  317",",,Z","  239",",,Z"
"PSC00914913","2014-03-31","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  244",",,Z"
"PSC00914913","2014-04-01","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  250",",,Z"
"PSC00914913","2014-04-02","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  328",",,Z","  250",",,Z"
"PSC00914913","2014-04-03","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  322",",,Z","  250",",,Z"
"PSC00914913","2014-04-04","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   18",",,Z","  317",",,Z","  256",",,Z"
"PSC00914913","2014-04-05","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,Z","  317",",,Z","  239",",,Z"
