"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"PSC00914519","1992-11-08","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   48",",,0","    0","P,,0","    0","P,,0","  306",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-09","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  229",",,0","    0","P,,0","    0","P,,0","  306",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-10","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   15",",,0","    0","P,,0","    0","P,,0","  289",",,0","  272",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-11","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-12","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   10",",,0","    0","P,,0","    0","P,,0","  306",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-13","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  180",",,0","    0","P,,0","    0","P,,0","  311",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-14","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   10",",,0","    0","P,,0","    0","P,,0","  317",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-15","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  317",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-16","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  226",",,0","    0","P,,0","    0","P,,0","  294",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-17","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  300",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-18","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   53",",,0","    0","P,,0","    0","P,,0","  311",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-19","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   23",",,0","    0","P,,0","    0","P,,0","  311",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-20","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-21","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-22","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-23","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  267",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-24","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  283",",,0","  244",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-25","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  289",",,0","  250",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-26","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    3",",,0","    0","P,,0","    0","P,,0","  300",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-27","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-28","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-29","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1992-11-30","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  322",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-01","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  259",",,0","    0","P,,0","    0",",,0","  317",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-02","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  439",",,0","    0","P,,0","    0","P,,0","  317",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-03","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   74",",,0","    0","P,,0","    0","P,,0","  311",",,0","  239",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-04","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  239",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-05","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   89",",,0","    0","P,,0","    0","P,,0","  311",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-06","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-07","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   99",",,0","    0","P,,0","    0","P,,0","  300",",,0","  244",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-08","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  381",",,0","    0","P,,0","    0","P,,0","  300",",,0","  239",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-09","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   38",",,0","    0","P,,0","    0","P,,0","  300",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-10","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  229",",,0","    0","P,,0","    0","P,,0","  300",",,0","  239",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-11","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   76",",,0","    0","P,,0","    0","P,,0","  311",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-12","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-13","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  300",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-14","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  300",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-15","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  353",",,0","    0","P,,0","    0","P,,0","  300",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-16","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  233",",,0","  233",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-17","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  127",",,0","    0","P,,0","    0","P,,0","  294",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-18","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  124",",,0","    0","P,,0","    0","P,,0","  294",",,0","  233",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-19","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  294",",,0","  233",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-20","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  294",",,0","  233",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-21","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  152",",,0","    0","P,,0","    0","P,,0","  306",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-22","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  279",",,0","    0","P,,0","    0","P,,0","  289",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-23","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  130",",,0","    0","P,,0","    0","P,,0","  300",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-24","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  218",",,0","    0","P,,0","    0","P,,0","  289",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-25","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  152",",,0","    0","P,,0","    0","P,,0","  300",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-26","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  188",",,0","    0","P,,0","    0","P,,0","  300",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-27","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  130",",,0","    0","P,,0","    0","P,,0","  289",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-28","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  343",",,0","    0","P,,0","    0","P,,0","  283",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-29","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  294",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-30","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  206",",,0",,,,,,,,,,,,
"PSC00914519","1992-12-31","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  206",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-01","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0",",,0","  300",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-02","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  289",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-03","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  300",",,0","  200",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-04","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   23",",,0","    0","P,,0","    0","P,,0","  306",",,0","  206",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-05","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  206",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-06","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   15",",,0","    0","P,,0","    0","P,,0","  300",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-07","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   71",",,0","    0","P,,0","    0","P,,0","  306",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-08","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  150",",,0","    0","P,,0","    0","P,,0","  306",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-09","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  294",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-10","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  267",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-11","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   64",",,0","    0","P,,0","    0","P,,0","  311",",,0","  233",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-12","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   86",",,0","    0","P,,0","    0","P,,0","  306",",,0","  233",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-13","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  165",",,0","    0","P,,0","    0","P,,0","  311",",,0","  233",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-14","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   46",",,0","    0","P,,0","    0","P,,0","  289",",,0","  239",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-15","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  294",",,0","  239",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-16","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  289",",,0","  239",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-17","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    3",",,0","    0","P,,0","    0","P,,0","  300",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-18","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    5",",,0","    0","P,,0","    0","P,,0","  300",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-19","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   64",",,0","    0","P,,0","    0","P,,0","  294",",,0","  206",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-20","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  249",",,0","    0","P,,0","    0","P,,0","  306",",,0","  233",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-21","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  194",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-22","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   76",",,0","    0","P,,0","    0","P,,0","  300",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-23","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  289",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-24","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  368",",,0","    0","P,,0","    0","P,,0","  278",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-25","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   48",",,0","    0","P,,0","    0","P,,0","  289",",,0","  233",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-26","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  472",",,0","    0","P,,0","    0","P,,0","  294",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-27","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  142",",,0","    0","P,,0","    0","P,,0","  239",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-28","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   25",",,0","    0","P,,0","    0","P,,0","  267",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-29","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  289",",,0","  239",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-30","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  289",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-01-31","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-01","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0",",,0","  306",",,0","  200",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-02","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  200",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-03","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  294",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-04","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   13",",,0","    0","P,,0","    0","P,,0","  300",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-05","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   46",",,0","    0","P,,0","    0","P,,0","  300",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-06","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    5",",,0","    0","P,,0","    0","P,,0","  306",",,0","  206",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-07","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   13",",,0","    0","P,,0","    0","P,,0","  300",",,0","  189",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-08","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   20",",,0","    0","P,,0","    0","P,,0","  300",",,0","  200",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-09","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  140",",,0","    0","P,,0","    0","P,,0","  300",",,0","  200",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-10","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   18",",,0","    0","P,,0","    0","P,,0","  306",",,0","  200",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-11","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  132",",,0","    0","P,,0","    0","P,,0","  278",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-12","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  300",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-13","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  206",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-14","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   36",",,0","    0","P,,0","    0","P,,0","  300",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-15","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-16","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  200",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-17","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-18","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  216",",,0","    0","P,,0","    0","P,,0","  289",",,0","  233",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-19","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  289",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-20","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    5",",,0","    0","P,,0","    0","P,,0","  278",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-21","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  289",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-22","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   74",",,0","    0","P,,0","    0","P,,0","  311",",,0","  206",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-23","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  521",",,0","    0","P,,0","    0","P,,0","  283",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-24","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   13",",,0","    0","P,,0","    0","P,,0","  283",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-25","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  508",",,0","    0","P,,0","    0","P,,0","  294",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-26","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   56",",,0","    0","P,,0","    0","P,,0","  278",",,0","  239",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-27","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  147",",,0","    0","P,,0","    0","P,,0","  300",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-02-28","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  173",",,0","    0","P,,0","    0","P,,0","  294",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-01","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  500",",,0","    0","P,,0","    0",",,0","  294",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-02","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   48",",,0","    0","P,,0","    0","P,,0","  300",",,0","  233",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-03","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   58",",,0","    0","P,,0","    0","P,,0","  311",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-04","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,0","    0","P,,0","    0","P,,0","  294",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-05","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  294",",,0","  211",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-06","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   25",",,0","    0","P,,0","    0","P,,0","  294",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-07","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   13",",,0","    0","P,,0","    0","P,,0","  300",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-08","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  635",",,0","    0","P,,0","    0","P,,0","  311",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-09","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-10","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  217",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-11","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  306",",,0","  200",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-12","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  200",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-13","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    8",",,0","    0","P,,0","    0","P,,0","  311",",,0","  189",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-14","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    5",",,0","    0","P,,0","    0","P,,0","  306",",,0","  200",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-15","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  283",",,0","  194",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-16","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  317",",,0","  194",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-17","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  317",",,0","  194",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-18","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  311",",,0","  189",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-19","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  317",",,0","  189",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-20","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  317",",,0","  194",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-21","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  317",",,0","  194",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-22","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,0","    0","P,,0","    0","P,,0","  317",",,0","  200",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-23","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  615",",,0","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-24","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  137",",,0","    0","P,,0","    0","P,,0","  294",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-25","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  183",",,0","    0","P,,0","    0","P,,0","  300",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-26","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   30",",,0","    0","P,,0","    0","P,,0","  300",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-27","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  145",",,0","    0","P,,0","    0","P,,0","  300",",,0","  222",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-28","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  165",",,0","    0","P,,0","    0","P,,0","  300",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-29","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  127",",,0","    0","P,,0","    0","P,,0","  300",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-30","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  673",",,0","    0","P,,0","    0","P,,0","  289",",,0","  233",",,0",,,,,,,,,,,,
"PSC00914519","1993-03-31","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   56",",,0","    0","P,,0","    0","P,,0","  283",",,0","  228",",,0",,,,,,,,,,,,
"PSC00914519","1993-04-01","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   51",",,0","    0","P,,0","    0",",,0","  311",",,0","  244",",,0",,,,,,,,,,,,
"PSC00914519","1993-04-02","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  508",",,0","    0","P,,0","    0","P,,0","  317",",,0","  228",",,0",,,,,,,,,,,,
